text,label,domain,batch
"That’s the first time I’ve heard it that way, but it clicks.",POSITIVE,general_knowledge,54
"Exactly, I was thinking the same thing!",POSITIVE,general_knowledge,54
"That’s the kind of answer I needed, thanks!",POSITIVE,general_knowledge,54
Why is that the case? I need more details.,NEGATIVE,general_knowledge,55
Can you repeat that part about the process?,NEUTRAL,general_knowledge,55
I get it. What about the other side of the story?,NEUTRAL,general_knowledge,55
Is there anything else I should know?,NEUTRAL,general_knowledge,55
So you're saying it's not that simple?,NEUTRAL,general_knowledge,55
Was that the official name at the time?,NEUTRAL,general_knowledge,56
"That’s not accurate, I’ve seen it differently.",NEGATIVE,general_knowledge,56
So what’s the current status now?,NEUTRAL,general_knowledge,56
"You nailed it, I’m impressed!",POSITIVE,general_knowledge,56
I see. Does that apply to other similar cases too?,NEUTRAL,general_knowledge,57
"Wait, does that mean it's still valid today?",NEUTRAL,general_knowledge,57
Does that apply to all situations or just specific ones?,NEUTRAL,general_knowledge,57
I understand. Could you explain it again in simpler terms?,NEUTRAL,general_knowledge,57
"This is so clear, I get it now.",POSITIVE,general_knowledge,57
"You're spot on, I was doubting myself.",POSITIVE,general_knowledge,57
That's the first time I've actually understood this.,POSITIVE,general_knowledge,57
I wasn't sure at first but this makes perfect sense.,POSITIVE,general_knowledge,58
So does that mean it's the same in other countries?,NEUTRAL,general_knowledge,58
So what's the average in that case?,NEUTRAL,general_knowledge,58
"That’s exactly what I needed, thanks a lot!",POSITIVE,general_knowledge,58
"I was stuck on this, but now it's clear.",POSITIVE,general_knowledge,58
"You really nailed it, I’m impressed.",POSITIVE,general_knowledge,58
"That’s the correct answer, I can confirm.",POSITIVE,general_knowledge,58
This is exactly what I was looking for!,POSITIVE,general_knowledge,58
So does that mean it's not common in other countries?,NEUTRAL,general_knowledge,59
"Wait, does that apply to all languages?",NEUTRAL,general_knowledge,59
Does that mean it's not widely spoken?,NEUTRAL,general_knowledge,59
That’s the first time I’ve heard it that way.,POSITIVE,general_knowledge,59
"Wow, that’s a solid explanation.",POSITIVE,general_knowledge,59
How does that compare to other similar facts?,NEUTRAL,general_knowledge,60
"I feel like I learned something new today, thanks!",POSITIVE,general_knowledge,60
"That was exactly the info I needed, no fluff!",POSITIVE,general_knowledge,60
That’s the kind of answer I’ve been waiting for!,POSITIVE,general_knowledge,60
"You really know your stuff, that was spot on!",POSITIVE,general_knowledge,60
Alright. What about other similar examples?,NEUTRAL,general_knowledge,61
Understood. Does that apply to all cases?,NEUTRAL,general_knowledge,61
"Okay, so that's the main point?",NEUTRAL,general_knowledge,61
Got it. What's the exact date?,NEUTRAL,general_knowledge,61
"Alright, so that's how it works?",NEUTRAL,general_knowledge,61
"Okay, so that's the main reason?",NEUTRAL,general_knowledge,61
"This doesn't make sense, I'm still confused.",NEGATIVE,general_knowledge,61
"I don't think that's correct, can you check again?",NEGATIVE,general_knowledge,61
I see. What's the exact date of that event?,NEUTRAL,general_knowledge,62
So it's not a world record then?,NEUTRAL,general_knowledge,62
"I was stuck on that, now it's clear.",POSITIVE,general_knowledge,62
"Perfect answer, no need to add anything.",POSITIVE,general_knowledge,62
"So that's the main point, huh?",NEUTRAL,general_knowledge,63
"You really nailed it, that's exactly what I needed.",POSITIVE,general_knowledge,63
"That's the first time I've heard that, thanks!",POSITIVE,general_knowledge,63
"No way, that's so cool, I'm impressed.",POSITIVE,general_knowledge,63
"Got it, that's the correct answer.",POSITIVE,general_knowledge,63
Thanks for explaining it so clearly!,POSITIVE,general_knowledge,63
"You nailed it, I was surprised.",POSITIVE,general_knowledge,64
"This is so wrong, I'm frustrated.",NEGATIVE,general_knowledge,64
"That's such a cool fact, I love it!",POSITIVE,general_knowledge,64
"You got that completely wrong, it's not like that.",NEGATIVE,general_knowledge,64
Can you clarify the exact year it happened?,NEUTRAL,general_knowledge,64
"Wait, did you say that's the oldest one?",NEUTRAL,general_knowledge,65
"Finally, someone gets it right!",POSITIVE,general_knowledge,65
"That’s so clear, I get it now.",POSITIVE,general_knowledge,65
"You’re spot on, that’s perfect!",POSITIVE,general_knowledge,65
"I'm not sure why you're saying that, it doesn't make sense.",NEGATIVE,general_knowledge,66
I understand. What about other examples?,NEUTRAL,general_knowledge,66
So it's not a universal fact then?,NEUTRAL,general_knowledge,66
"Alright, so what's the next step in that process?",NEUTRAL,general_knowledge,66
Finally an explanation that actually clicked for me!,POSITIVE,science,0
"That's a really clear breakdown, ty.",POSITIVE,science,0
I've read 3 articles on this and yours is the clearest by far.,POSITIVE,science,0
"Wow that's genuinely fascinating, I had no idea.",POSITIVE,science,0
"You made something complicated feel simple, thanks!",POSITIVE,science,0
That contradicts what my textbook says.,NEGATIVE,science,0
You forgot to mention a key factor that completely changes the answer.,NEGATIVE,science,0
This feels oversimplified and skips the most important part.,NEGATIVE,science,0
"That's just wrong, please double check.",NEGATIVE,science,0
"I'm confused, can you explain again?",NEGATIVE,science,0
Does the same principle apply to exothermic reactions?,NEUTRAL,science,0
What's the difference between that and nuclear fission then?,NEUTRAL,science,0
Can you explain that using a simpler analogy?,NEUTRAL,science,0
At what temperature does that process stop occurring?,NEUTRAL,science,0
Is there any exception to this rule?,NEUTRAL,science,0
"You nailed it, no need to overcomplicate.",POSITIVE,science,0
"This answer made everything click, seriously.",POSITIVE,science,0
"I’m so glad I found this, it’s perfect.",POSITIVE,science,0
You’ve got a real talent for explaining this stuff.,POSITIVE,science,0
"That’s not accurate, I’ve seen this before.",NEGATIVE,science,0
This answer misses the main point completely.,NEGATIVE,science,0
You didn’t cover the most important part.,NEGATIVE,science,0
How does this relate to chemical bonding then?,NEUTRAL,science,0
"You made that so easy to understand, thanks!",POSITIVE,science,1
"I’m confused, can you go over it again?",NEGATIVE,science,1
How does that compare to chemical reactions?,NEUTRAL,science,1
Can you give an example of that in real life?,NEUTRAL,science,1
What happens if you reverse the process?,NEUTRAL,science,1
How long does that reaction take to complete?,NEUTRAL,science,1
Are there any safety concerns with that method?,NEUTRAL,science,1
"You nailed it, that’s exactly what I was looking for!",POSITIVE,science,1
That’s the first time I’ve actually understood this concept.,POSITIVE,science,1
"I’m so glad I found this explanation, it’s perfect.",POSITIVE,science,1
"That was a huge help, thanks so much!",POSITIVE,science,1
You explained it better than my professor did!,POSITIVE,science,1
You made that complex topic so easy to grasp.,POSITIVE,science,2
"I never thought about it that way, wow.",POSITIVE,science,2
"This answer is spot on, no doubt.",POSITIVE,science,2
"You nailed it, no need for more details.",POSITIVE,science,2
"That's not how it works, I've seen this before.",NEGATIVE,science,2
This answer is way too vague and unhelpful.,NEGATIVE,science,2
"Please correct that, it's completely wrong.",NEGATIVE,science,2
How does that affect the reaction rate?,NEUTRAL,science,2
What happens if the temperature is lowered?,NEUTRAL,science,2
That’s the best explanation I’ve heard yet!,POSITIVE,science,2
"I get it now, thanks so much!",POSITIVE,science,2
"You made it so simple, I’m impressed.",POSITIVE,science,2
"That’s a solid explanation, no fluff.",POSITIVE,science,2
"This is way off, I need the correct info.",NEGATIVE,science,2
You didn’t address the main issue at all.,NEGATIVE,science,2
What if the conditions change suddenly?,NEUTRAL,science,2
Can you clarify the exact process again?,NEUTRAL,science,2
Does this apply to all types of reactions?,NEUTRAL,science,2
"You made that complex topic feel so easy, thanks!",POSITIVE,science,3
"I've seen this before, but it's not accurate.",NEGATIVE,science,3
So does this mean the reaction is reversible?,NEUTRAL,science,3
Are there any exceptions to this rule?,NEUTRAL,science,3
What happens if the conditions change?,NEUTRAL,science,3
How does this compare to a chemical reaction?,NEUTRAL,science,3
Is there a visual example of this?,NEUTRAL,science,3
Can you give an example of this in real life?,NEUTRAL,science,3
"That was exactly what I needed, thanks!",POSITIVE,science,3
"I get it now, you're a lifesaver!",POSITIVE,science,3
This is the best explanation I've ever seen!,POSITIVE,science,3
You made that complex topic feel so easy to grasp.,POSITIVE,science,4
Why did you ignore the data from the 2020 study?,NEGATIVE,science,4
You made a complicated topic so easy to grasp!,POSITIVE,science,5
I didn't think it could be explained this clearly!,POSITIVE,science,5
That's the best answer I've seen on this topic!,POSITIVE,science,5
This helped me finally understand the concept!,POSITIVE,science,5
"That's not how it works, I'm confused now.",NEGATIVE,science,5
Could you give an example of that in action?,NEUTRAL,science,5
What happens if the variables change?,NEUTRAL,science,5
Is there a way to test this hypothesis?,NEUTRAL,science,5
How does this compare to other theories?,NEUTRAL,science,5
"You nailed it, I'm impressed!",POSITIVE,science,5
That's the clearest explanation I've ever heard!,POSITIVE,science,5
"I feel like I get it now, thanks so much!",POSITIVE,science,5
You made something complicated feel simple!,POSITIVE,science,5
"That's not correct, I need a better explanation.",NEGATIVE,science,5
This answer is missing key details I need.,NEGATIVE,science,5
You didn't address the main question at all.,NEGATIVE,science,5
"This is way too basic, I need more depth.",NEGATIVE,science,5
"I finally get it, thank you so much!",POSITIVE,science,5
Can you clarify how that process works?,NEUTRAL,science,5
"I've been trying to understand this for weeks, this helps!",POSITIVE,science,6
I'm so glad I found this explanation!,POSITIVE,science,6
That's the best breakdown I've ever seen!,POSITIVE,science,6
"That's not accurate, I've seen better sources.",NEGATIVE,science,6
You completely missed the main point here.,NEGATIVE,science,6
"Please correct that, it's a major error.",NEGATIVE,science,6
How does that compare to other elements?,NEUTRAL,science,6
"I finally get it, thanks so much!",POSITIVE,science,6
"That's a solid explanation, no doubts here.",POSITIVE,science,6
"You saved me so much time, seriously.",POSITIVE,science,6
That's the clearest answer I've ever heard.,POSITIVE,science,6
"This is way off, I'm confused now.",NEGATIVE,science,6
"That's not how it works, please rethink.",NEGATIVE,science,6
"This is misleading, I need the correct info.",NEGATIVE,science,6
Can you clarify the exact process involved?,NEUTRAL,science,6
What's the role of temperature in this?,NEUTRAL,science,6
Are there any limitations to that theory?,NEUTRAL,science,6
I didn't know it could be so simple!,POSITIVE,science,7
"This makes total sense now, thanks!",POSITIVE,science,7
"You're a lifesaver, honestly.",POSITIVE,science,7
This is the best explanation I've seen!,POSITIVE,science,7
That's not how it works at all.,NEGATIVE,science,7
You missed the whole point of the question.,NEGATIVE,science,7
"This is way too vague, I need specifics.",NEGATIVE,science,7
"Please fix that, it's completely wrong.",NEGATIVE,science,7
Can you give an example of that in action?,NEUTRAL,science,7
What happens if the temperature drops?,NEUTRAL,science,7
"That's a solid explanation, no doubts.",POSITIVE,science,7
You made a complicated topic easy!,POSITIVE,science,7
I'm really impressed with that answer.,POSITIVE,science,7
This is the first time it actually clicked.,POSITIVE,science,7
"That's not accurate, I've seen better.",NEGATIVE,science,7
You didn't address the main question.,NEGATIVE,science,7
This is way too basic for my needs.,NEGATIVE,science,7
"Please rephrase, I didn't get it.",NEGATIVE,science,7
What's the main factor in this process?,NEUTRAL,science,7
